ion_id,frame,ionic_force,ionic_force_magnitude,motion_component_ionic,cosine_ionic_motion,radial_force,axial_force,motion_vector
2202,3680,"[9.984765589237213, -2.7728865146636963, -11.884833216667175]",15.7681230361516,5.323848525070581,0.3376336240441925,10.362646548793379,-11.884833216667175,"[-3.00048828125, -1.21722412109375, -4.848503112792969]"
2227,2241,"[1.0362452864646912, -2.7016014456748962, -12.65166711807251]",12.978333311003773,12.801986728207684,0.9864122319430205,2.893519425369904,-12.65166711807251,"[0.8089752197265625, -0.32309722900390625, -5.132347106933594]"
2312,2197,"[1.9576726406812668, 0.32823244482278824, -9.292913675308228]",9.502550356753547,9.492591782238925,0.9989520103403037,1.984998414585339,-9.292913675308228,"[0.7301864624023438, 0.22806167602539062, -4.386390686035156]"
2302,2309,"[2.2061976194381714, 0.2626011073589325, -14.056326866149902]",14.230832450902103,13.074608595765458,0.9187521981496345,2.221771202802123,-14.056326866149902,"[1.0257415771484375, -2.9296531677246094, -7.109580993652344]"
2266,2430,"[1.2827088832855225, -0.6151958405971527, -10.037126660346985]",10.137441471959079,9.906512381263939,0.9772201801279043,1.4226060598590284,-10.037126660346985,"[0.636993408203125, -1.3638343811035156, -4.80047607421875]"
2215,2537,"[3.9282823279500008, -2.63167741894722, -11.786541223526001]",12.699593776942583,10.994772858397692,0.8657578385191999,4.72833248465894,-11.786541223526001,"[1.1928634643554688, 1.8534431457519531, -5.8325347900390625]"
2304,2374,"[1.6712641417980194, -3.4835300892591476, -14.162180662155151]",14.679763854434274,11.674441861404109,0.7952745001328917,3.863690685657137,-14.162180662155151,"[3.0824966430664062, 1.7713813781738281, -5.404876708984375]"
2249,2385,"[1.392576515674591, 0.43145090714097023, -16.209344625473022]",16.27477411286044,14.032075062678736,0.8621978385303972,1.457881763820767,-16.209344625473022,"[0.7401351928710938, -2.38812255859375, -4.323432922363281]"
2232,2833,"[-4.573133289813995, -1.1538368612527847, -11.840070247650146]",12.744887251681783,3.914209283060359,0.3071199615786205,4.7164486203912634,-11.840070247650146,"[3.8772048950195312, -2.2127113342285156, -3.0737075805664062]"
2247,2474,"[2.3666250705718994, 13.300689417868853, 10.222570538520813]",16.941375435020074,-10.956099542006783,-0.646706613877352,13.509598558627415,10.222570538520813,"[1.5757064819335938, -0.8069114685058594, -5.031982421875]"
2183,4010,"[0.6090536117553711, 1.2750444188714027, -9.73276436328888]",9.834804864530529,-0.3588284304937477,-0.03648556686547706,1.4130408954051454,-9.73276436328888,"[1.021240234375, -2.7012596130371094, -0.18328857421875]"
2294,2553,"[0.425196036696434, -2.764249136671424, -13.677886068820953]",13.96088937965119,13.902041376051876,0.99578479550987,2.7967597249694274,-13.677886068820953,"[1.505401611328125, -2.1755752563476562, -12.469154357910156]"
2224,2605,"[-0.6067351810634136, -0.6346576809883118, -14.047870755195618]",14.075282970749035,13.912131810980751,0.9884086763934096,0.8780193346262456,-14.047870755195618,"[0.33013916015625, -0.013713836669921875, -3.171142578125]"
2438,2697,"[0.6672053784132004, -1.0495777130126953, -9.147791504859924]",9.23194810476228,8.941582702992845,0.9685477649490197,1.2436946540998164,-9.147791504859924,"[-0.8718147277832031, -0.05168914794921875, -5.529792785644531]"
2267,2734,"[-0.23775022104382515, 0.17789974808692932, -5.539438247680664]",5.547391241641715,4.886917539368616,0.8809397654675541,0.2969402094290711,-5.539438247680664,"[1.0780601501464844, 0.4592437744140625, -2.3412094116210938]"
2291,3008,"[-0.7129512429237366, -4.498609125614166, -11.322315216064453]",12.204122475285562,9.179841913263669,0.7521918869507962,4.554753949429712,-11.322315216064453,"[3.9973678588867188, 0.22401809692382812, -6.5980682373046875]"
2179,3280,"[-0.24705487489700317, 0.4712549149990082, -4.326354384422302]",4.358951659026649,-2.012233351891812,-0.46163240827064883,0.5320876864964048,-4.326354384422302,"[1.1957855224609375, -1.4636764526367188, 0.7116012573242188]"
2167,3394,"[3.6741395394783467, -0.7383096814155579, -12.361708641052246]",12.917284663097577,9.821722692604594,0.7603550551660084,3.7475862286584016,-12.361708641052246,"[-1.4060211181640625, -2.326702117919922, -4.363975524902344]"
2305,3861,"[0.3650088310241699, -0.2321549355983734, -3.396991014480591]",3.4244233548599374,2.929255087285693,0.8554009781321278,0.43258220126158214,-3.396991014480591,"[-1.9628524780273438, 2.4382400512695312, -6.951713562011719]"
2228,3600,"[3.074730083346367, -1.8530755639076233, -14.073034763336182]",14.523710324192484,13.64507223919036,0.939503194060642,3.589965756241515,-14.073034763336182,"[1.203369140625, 1.9436187744140625, -8.940628051757812]"
2248,3903,"[-4.876957975327969, 0.35086965560913086, -10.698952436447144]",11.763307861554106,1.2988464260322,0.11041506703035511,4.889563232881067,-10.698952436447144,"[0.7309074401855469, -2.0042152404785156, -0.6703720092773438]"
2289,4719,"[-0.7603988349437714, -0.8130174009129405, -9.502724051475525]",9.567704431098532,8.80665767950068,0.9204567033734683,1.113195257971879,-9.502724051475525,"[0.15163421630859375, -3.450969696044922, -6.71575927734375]"
2170,4290,"[-8.724130928516388, -0.9460120499134064, -2.6546087958849967]",9.168006714420947,-3.599626830165543,-0.3926291660000051,8.775272033189488,-2.6546087958849967,"[7.742626190185547, 1.111541748046875, -9.331100463867188]"
2269,4047,"[3.409567542374134, -0.6746550500392914, -11.734025239944458]",12.23795973985077,11.62606636546003,0.9500003769093784,3.475674073119445,-11.734025239944458,"[-0.06476593017578125, -1.8941154479980469, -9.787391662597656]"
2439,4907,"[-4.742479979991913, -3.7953651547431946, -9.125928401947021]",10.962594684468009,2.8993983245832133,0.2644810291756139,6.074200607360851,-9.125928401947021,"[1.80487060546875, 2.0475006103515625, -3.102264404296875]"
2263,4062,"[-2.4725227653980255, -1.6952040791511536, -12.192533612251282]",12.555674477353238,12.000234345451604,0.9557618244321733,2.9978468432163456,-12.192533612251282,"[0.228912353515625, 0.7291336059570312, -11.022209167480469]"
2441,4414,"[-1.0187195762991905, 1.2351339906454086, -7.814050197601318]",7.9763855248236375,5.956019483527679,0.7467065709138188,1.6010451430184143,-7.814050197601318,"[-3.445526123046875, -3.1970977783203125, -5.669609069824219]"
2256,4508,"[-2.6255924701690674, -1.6269063353538513, -10.112238764762878]",10.573454160254164,7.829686263990294,0.7405041101348175,3.088779701342102,-10.112238764762878,"[3.5048828125, -1.2196426391601562, -6.527793884277344]"
2217,5470,"[7.979733556509018, -3.179537296295166, -13.905568242073059]",16.344737170917092,7.317697113112893,0.4477096839546366,8.589854774756557,-13.905568242073059,"[-0.5386428833007812, 1.1141853332519531, -1.648712158203125]"
2186,4624,"[2.2105449587106705, -4.26430869102478, -11.295868277549744]",12.27466813280853,8.671170039175216,0.7064280635008249,4.803211178662733,-11.295868277549744,"[0.26815032958984375, 2.376056671142578, -5.3263397216796875]"
2178,4577,"[-2.9381845593452454, -4.512998819351196, -13.840294539928436]",14.851055174640386,13.45767130327962,0.9061761029788574,5.385172870785125,-13.840294539928436,"[-3.6642684936523438, 0.3198356628417969, -7.111228942871094]"
2210,4695,"[-15.52550220489502, -1.0102206766605377, -10.159935727715492]",18.581874461987475,6.139701710899351,0.3304134748870035,15.558334246626552,-10.159935727715492,"[2.830780029296875, -0.16351318359375, -11.42047119140625]"
2258,5704,"[-9.021386206150055, -9.309568524360657, -6.441128961741924]",14.475552407147429,0.3118832603166162,0.021545516989225303,12.963544082938165,-6.441128961741924,"[4.345859527587891, 2.7387008666992188, -10.616157531738281]"
2199,5636,"[-2.7741380631923676, 1.2250865399837494, -14.720654726028442]",15.029782253480773,11.325455698611211,0.753534250038009,3.032602681543043,-14.720654726028442,"[1.8735580444335938, -3.1082229614257812, -6.019508361816406]"
2207,5100,"[-0.2527921348810196, -3.047473192214966, -10.852972507476807]",11.275549164842216,10.45613063667904,0.9273278386547976,3.0579399472073643,-10.852972507476807,"[-0.6698760986328125, 0.4830513000488281, -5.05029296875]"
2257,5275,"[0.7607070803642273, -1.038837969303131, -7.070925951004028]",7.187200664595663,2.16919833870832,0.30181407754396605,1.2875789640181763,-7.070925951004028,"[-0.462127685546875, -1.2237510681152344, -0.28033447265625]"
2192,4991,"[-1.343394482973963, -1.3037184476852417, -13.349060893058777]",13.479681645139506,13.11354379791989,0.9728377971484484,1.8720017435140646,-13.349060893058777,"[-2.1551437377929688, 0.21059036254882812, -7.0274505615234375]"
2177,5030,"[0.46007269620895386, 1.292359083890915, -9.918166160583496]",10.012586023423514,9.429031540541466,0.941717905692208,1.3718086191274428,-9.918166160583496,"[-2.339569091796875, -0.6085662841796875, -9.590950012207031]"
2290,5124,"[5.534587234258652, -0.9528860822319984, -17.63953024148941]",18.51196031974328,14.919115723723554,0.8059176589640857,5.616017070783375,-17.63953024148941,"[-3.3750076293945312, -1.335235595703125, -9.924278259277344]"
2297,5223,"[2.4881453663110733, -1.338947832584381, -7.280909538269043]",7.809948294754249,5.2084023737160265,0.6668933233801795,2.825535110784801,-7.280909538269043,"[-2.6610031127929688, 2.5377159118652344, -7.088371276855469]"
2169,5477,"[-2.0614472329616547, 1.6056581735610962, -13.683189392089844]",13.930447760370406,13.50176552440242,0.9692269592950552,2.612987344900242,-13.683189392089844,"[0.0280914306640625, -0.5605545043945312, -6.961357116699219]"
2212,5791,"[3.6471718426328152, 1.8175403326749802, -10.644870042800903]",11.398182905126328,8.738371302748378,0.7666459974789753,4.0749620011227,-10.644870042800903,"[-1.8546905517578125, -0.16677474975585938, -5.191520690917969]"
2314,5858,"[-0.30845512449741364, -3.8884293884038925, -17.343456149101257]",17.77668413591888,17.217742620849194,0.9685576055244008,3.900644520131485,-17.343456149101257,"[1.0544586181640625, -1.5174751281738281, -4.598472595214844]"
2229,5837,"[14.930288381874561, -4.542939715087414, -13.811584115028381]",20.840145589399352,8.77582508652501,0.4211019087596472,15.606146623073135,-13.811584115028381,"[-3.179473876953125, -0.8720970153808594, -9.599105834960938]"
2285,5872,"[7.380798578262329, -8.970069110393524, -11.22883152961731]",16.156267669812948,9.59503012957565,0.5938890296738156,11.616295773529327,-11.22883152961731,"[1.6458511352539062, 1.9415512084960938, -6.181510925292969]"
2239,6040,"[0.9085501134395599, 1.3701383620500565, -10.935924530029297]",11.058805892422958,10.419052140810958,0.9421498344545198,1.6440019585731183,-10.935924530029297,"[1.9196014404296875, 2.3357620239257812, -5.669189453125]"
2442,5964,"[-0.9384862780570984, 0.9683407545089722, -7.182500839233398]",7.307992789852282,6.932978003780784,0.9486842971996038,1.348495573201659,-7.182500839233398,"[-1.72705078125, -0.23466110229492188, -4.156776428222656]"
2440,6798,"[9.286371111869812, 8.23994067311287, -1.9856628403067589]",12.57283451092732,11.139929257543772,0.8860316460748624,12.415043726213367,-1.9856628403067589,"[1.0029067993164062, 0.26348876953125, -0.34204864501953125]"
2184,6080,"[0.6925870776176453, -1.8913885802030563, -11.045909881591797]",11.228052045375136,-0.7735637643369735,-0.06889563400764663,2.0142064495491727,-11.045909881591797,"[-0.6330413818359375, 1.6384315490722656, -0.19646453857421875]"
2322,6152,"[1.6466977000236511, -1.4388540983200073, -10.677047967910767]",10.898681926755312,6.888483428380274,0.6320473865256724,2.186758887375438,-10.677047967910767,"[1.6241836547851562, 3.6111717224121094, -3.7582626342773438]"
2242,6176,"[0.18419249914586544, -0.007626168429851532, -7.328722238540649]",7.3310404912854485,6.936181819874057,0.946138795457375,0.18435030563175125,-7.328722238540649,"[1.7696533203125, -0.07173538208007812, -4.77984619140625]"
2311,6643,"[-3.069270797073841, 5.294250205159187, -13.500698804855347]",14.822900413887323,9.669626891761062,0.6523437803509597,6.119600351379034,-13.500698804855347,"[-0.6915664672851562, -2.3768386840820312, -4.3754425048828125]"
2307,6231,"[0.7408905029296875, -0.24985034298151731, -6.090884208679199]",6.140864301933159,3.15364472679404,0.5135506293147147,0.7818848580317866,-6.090884208679199,"[-0.9520721435546875, 3.3073692321777344, -2.43408203125]"
2206,6334,"[-0.47837790846824646, -0.7753496766090393, -10.629638314247131]",10.66860924563454,8.718912081221898,0.8172491728281797,0.9110502424829247,-10.629638314247131,"[-2.7850875854492188, 0.7352218627929688, -3.9152755737304688]"
2250,6452,"[3.3698037825524807, 0.13599881529808044, -12.155303716659546]",12.614494902884731,7.4558174816954335,0.5910516068297279,3.372546991617387,-12.155303716659546,"[-4.413909912109375, 1.5153579711914062, -5.748268127441406]"
2226,6798,"[8.184572160243988, -10.43290513753891, -2.9064596835523844]",13.57498578073812,-4.060068142967953,-0.2990845227056432,13.260193477288585,-2.9064596835523844,"[0.06597900390625, 0.08576583862304688, 0.21834564208984375]"
2309,6466,"[0.1731109768152237, -0.4302396774291992, -12.156203627586365]",12.165046659412045,11.284788446643013,0.9276403751326362,0.4637602724773892,-12.156203627586365,"[-3.3739013671875, 1.3341598510742188, -9.770599365234375]"
2282,6503,"[-0.5985393300652504, 1.426333226263523, -10.254703760147095]",10.37070995691005,9.068290470329174,0.8744136619390201,1.5468276574907334,-10.254703760147095,"[0.28227996826171875, -1.2315406799316406, -3.372589111328125]"
2200,6532,"[-1.0440055876970291, 0.9577132314443588, -10.344515442848206]",10.441080501947642,9.710770708180704,0.9300541937560285,1.4167435550678236,-10.344515442848206,"[-2.9940109252929688, 0.1334228515625, -5.8853607177734375]"
2264,6582,"[0.004656374454498291, 1.1221363544464111, -8.422167897224426]",8.496594833745519,6.941378485741531,0.8169600435897909,1.1221460153622353,-8.422167897224426,"[-2.5016326904296875, 1.1884727478027344, -3.5613250732421875]"
2443,6737,"[-3.345690131187439, -0.40034568309783936, -11.352236866950989]",11.841756668808108,11.013320353529533,0.9300410962285076,3.369557703898258,-11.352236866950989,"[0.38864898681640625, 0.29715728759765625, -4.968482971191406]"
2189,6798,"[-15.41229897737503, 0.3150564879179001, -1.3908281158655882]",15.478133711996959,-6.035293186642519,-0.3899238305432533,15.41551881574456,-1.3908281158655882,"[0.5044288635253906, 0.958282470703125, 0.9877853393554688]"
