start_frame,frame,permeated_ion,ionic_force_magnitude,glu_force_magnitude,asn_force_magnitude,residue_force_magnitude,total_force_magnitude,cosine_total_motion,cosine_glu_motion,cosine_asn_motion,cosine_residue_motion,cosine_ionic_motion,motion_component_total,motion_component_glu,motion_component_asn,motion_component_residue,motion_component_ionic,motion_component_percent_total,motion_component_percent_glu,motion_component_percent_asn,motion_component_percent_residue,motion_component_percent_ionic
983,1000,2265,10.179597832798583,3.3250385879322786,2.8649336098956186,2.5992292461991697,12.812202435228507,0.6829416025350962,-0.913240200437568,0.954999693337089,-0.32509861565145753,0.5713692887609432,8.749986063119017,-3.036558906505922,2.736010718881435,-0.8450058297001316,5.816309573598565,68.29416025350962,91.3240200437568,95.4999693337089,32.509861565145755,57.136928876094316
1121,1416,2188,12.492946317980598,4.53845370413182,3.655872828887915,5.874515482928666,11.795875095053406,0.7422090356031045,-0.671195126669284,-0.3659422821765774,-0.8567989309823865,0.7901205514921202,8.755005078394266,-3.0461880088274382,-1.337838446350584,-5.033278585812758,9.870933634524283,74.22090356031045,67.1195126669284,36.594228217657744,85.67989309823865,79.01205514921202
1202,1295,2246,6.287682116597733,5.478677728938025,5.60173136806218,8.377413779837704,3.904003787718294,0.9332639434498828,-0.9963763230327041,-0.22851709201179687,-0.7983058648706316,0.9115686322112458,3.643465970169254,-5.458824770640435,-1.2800913624608339,-6.687738552892485,5.731653786806106,93.32639434498829,99.63763230327041,22.851709201179688,79.83058648706316,91.15686322112458
1303,1331,2241,19.600407855623697,9.284113243718538,12.72387820055207,10.383487829556536,19.648976334347655,0.15263232427084258,-0.7789443197497556,0.1649409041894269,-0.46050189612003073,0.20456263537749464,2.999068927454263,-7.231807275108034,2.0986879751951966,-4.781615833850047,4.009511085420132,15.263232427084258,77.89443197497556,16.49409041894269,46.050189612003074,20.456263537749464
1315,1489,2315,9.254235885090019,4.246434541206686,3.3028171710505894,4.670662504934082,9.86849150678801,0.8335989693665523,-0.9320513484601135,0.326137539228159,-0.841300679922543,0.7893695438570436,8.22636434926106,-3.9578950402792956,1.0771726646869488,-3.9294315410897713,7.305011959358992,83.35989693665523,93.20513484601135,32.6137539228159,84.1300679922543,78.93695438570435
1370,1585,2253,10.16280034366227,5.280420513101047,8.328622429973146,7.774697205966148,13.022700159127927,0.6990976897963836,-0.8237204287579214,0.006265169103071138,-0.6655100532280211,0.9328174347095243,9.104139596157331,-4.349590249073718,0.052180227919413014,-5.174139151374279,9.48003734604011,69.90976897963836,82.37204287579215,0.6265169103071138,66.55100532280211,93.28174347095242
1534,1899,2434,16.41486307474069,5.075899153642976,12.431287086634233,18.006965458597207,16.12721077852866,-0.4612759029668401,-0.8059132096493599,-0.8848033521997303,-0.847255236389121,0.2902036589788179,-7.4390937142023645,-4.09073417876888,-10.999244486411188,-15.256495776274514,4.763653325926038,46.12759029668401,80.59132096493599,88.48033521997303,84.72552363891211,29.02036589788179
1589,1638,2194,29.144167857711796,6.647781934702666,10.852127491984488,8.193637821598173,35.833928553898986,0.5931732080880736,-0.8633087585527311,0.7565887463820117,0.026372050773218757,0.5682475228959109,21.255726358715087,-5.7390883691774315,8.210597534738309,0.21608303264855255,16.561101192007353,59.31732080880736,86.33087585527312,75.65887463820117,2.637205077321876,56.82475228959108
1602,1811,2197,17.625993343643625,5.624713501964206,13.59701342285413,16.959389007755675,14.528420107537944,0.5293514229551687,-0.9065102359645957,-0.5860528120684442,-0.8380444224643794,0.9836183080929076,7.690639857215695,-5.09886036389882,-7.968567952196045,-14.212721366353348,17.337249751131594,52.93514229551687,90.65102359645957,58.60528120684442,83.80444224643794,98.36183080929077
1658,1842,2295,25.299819363919624,6.094525340427243,5.63958064337464,7.1130571234716395,27.265313673783986,0.7611710907309878,-0.9255517020907489,0.3903171271720731,-0.6239499365693801,0.7986516377763727,20.75356854819667,-5.640798302267635,2.2012249151772214,-4.438191541004507,20.205742170440796,76.11710907309877,92.55517020907489,39.03171271720731,62.39499365693801,79.86516377763728
1795,2151,2201,15.013334845761907,5.8672889366184275,11.012319384227258,9.91572371703048,17.127647467782168,0.7683717336902041,-0.9078267600524539,0.18680654980494132,-0.5258868347146293,0.9132910457053984,13.160400178854418,-5.326481905621915,2.05717338951757,-5.214548559453937,13.71154428081119,76.8371733690204,90.78267600524539,18.680654980494133,52.58868347146293,91.32910457053984
1838,2079,2296,13.544105586757171,5.66455180012006,14.828678303600794,14.120517843393158,24.742217309883642,0.25055238996242124,-0.9991343718264611,0.21764764879178083,-0.20140191653318773,0.3721197288148793,6.199221679960935,-5.659648404491406,3.227426967468406,-2.8438993561004566,5.04002889798417,25.055238996242124,99.91343718264612,21.764764879178085,20.140191653318773,37.21197288148793
1867,1878,2182,19.277477690340625,4.655597560631845,12.705639823996908,15.738675208780345,23.61918944218173,0.23315418716553493,-0.9558434472693058,-0.45607436377500465,-0.6796470476288471,0.6577557771324323,5.506912915900666,-4.450022421452914,-5.794716599083752,-10.69674413923689,12.679872319363124,23.315418716553495,95.58434472693058,45.60743637750046,67.96470476288471,65.77557771324322
1886,1940,2308,12.571009585268026,4.52804558849029,8.451236246170165,10.139884300191486,9.216554687107758,0.6187996226776927,-0.597767599578683,-0.7894220216552994,-0.9083981923438473,0.8566882647785942,5.703200562770601,-2.7067189422146853,-6.671592002938195,-9.211052568869704,10.76943638811834,61.87996226776927,59.7767599578683,78.94220216552993,90.83981923438473,85.66882647785941
1910,2065,2171,7.878671511211362,3.406496969653822,6.1615239619074265,8.126074828302656,5.990767734560555,0.32154053285220474,-0.34240770515510077,-0.9817341408423609,-0.929058285290741,0.6912068408199328,1.9262746495643963,-1.16641080999697,-6.048978433022807,-7.549597146127118,5.445791645122411,32.15405328522047,34.24077051551008,98.17341408423609,92.9058285290741,69.12068408199328
1957,1988,2230,9.973382245695962,4.377731852260017,6.380120751538053,10.099302906767306,5.461508164741669,0.5932681963974983,-0.7090282034747449,-0.9242002179528747,-0.9199199353048754,0.8775722812478495,3.240139098506501,-3.1039353505020872,-5.896508989137127,-9.29055007661772,8.752363809112206,59.32681963974983,70.90282034747449,92.42002179528747,91.99199353048753,87.75722812478494
1989,2343,2327,9.79635748910182,3.219776126891956,6.131977706487789,4.428928873790366,13.903544535268047,0.9621930819158021,-0.8661475817237584,0.023516195941317167,-0.257964420063976,0.9941603428775856,13.37789436594317,-2.788801305999357,0.1442007892535555,-1.1425060684319304,9.73915012031687,96.21930819158021,86.61475817237584,2.3516195941317166,25.7964420063976,99.41603428775856
2029,2113,2193,15.52899497566607,4.47896990023209,4.159256363880786,5.901181683983231,14.821237779514592,0.9988494297287526,-0.881011228789096,-0.24290682579166656,-0.9182820989865911,0.9941534541174114,14.804184903942392,-3.9460227755128483,-1.0103117610040706,-5.4189495032693475,15.438203994030351,99.88494297287525,88.10112287890959,24.290682579166656,91.82820989865911,99.41534541174114
2120,2241,2227,12.978333311003773,5.897182024632361,8.9853415636498,9.048991963833473,14.995517618003804,0.787863468141831,-0.8953047985057141,0.05537974512818058,-0.633703348478741,0.9864122319430205,11.814420517102405,-5.279775364314995,0.4976059256845735,-5.73437650783849,12.801986728207684,78.78634681418309,89.53047985057141,5.5379745128180575,63.3703348478741,98.64122319430206
2146,2197,2312,9.502550356753547,4.901843762131398,5.434334427392494,6.21822605655557,9.71362075648208,0.9292598916583454,-0.9059784230680502,0.09661389032019596,-0.8583228996380842,0.9989520103403037,9.026478171778793,-4.440964681741763,0.5250321903313633,-5.337245819467866,9.492591782238925,92.92598916583455,90.59784230680502,9.661389032019596,85.83228996380842,99.89520103403036
2206,2309,2302,14.230832450902103,6.651526217941298,16.027014240647674,18.36907431410913,19.45829446998712,0.5012911583970302,-0.9969574791821517,-0.10931067036574758,-0.4294739714226964,0.9187521981496345,9.754270975290371,-6.631288810952748,-1.7519236706065802,-7.8890392970390915,13.074608595765458,50.12911583970302,99.69574791821518,10.931067036574758,42.94739714226964,91.87521981496344
2245,2430,2266,10.137441471959079,4.407256148894097,7.551551865630085,8.999854122104013,11.610511555477498,0.7997529907311659,-0.9694063238379502,-0.017114389287975876,-0.5941713338901081,0.9772201801279043,9.28554134041189,-4.272421981511629,-0.12924019835673378,-5.347455328546929,9.906512381263939,79.97529907311659,96.94063238379502,1.7114389287975877,59.417133389010814,97.72201801279043
2315,2537,2215,12.699593776942583,3.9451127177064196,9.158508248973446,8.86880712459751,12.7806909455657,0.6481959471856701,-0.46795939058738467,-0.4727837834250323,-0.8234538153211914,0.8657578385191999,8.284392073148277,-1.846152543176437,-4.329994180479034,-7.303053064097584,10.994772858397692,64.819594718567,46.79593905873847,47.27837834250323,82.34538153211915,86.57578385191998
2344,2374,2304,14.679763854434274,3.2883125097662163,6.240453318380543,7.033789672599313,15.857513659617732,0.5984045654152541,-0.38853228347650665,-0.6888876852341691,-0.8998923234270919,0.7952745001328917,9.489208570050005,-1.2776155682038306,-4.298971441311061,-6.32965333097288,11.674441861404109,59.84045654152541,38.85322834765066,68.88876852341691,89.98923234270919,79.52745001328917
2379,2385,2249,16.27477411286044,5.970733452054608,10.713002665947322,16.914478075181947,11.082812325371874,0.164552939634866,-0.9920389313581564,-0.9704507800711133,-0.9958842068851153,0.8621978385303972,1.8237093475614667,-5.923200033200649,-10.396441794072494,-16.844861582778243,14.032075062678736,16.4552939634866,99.20389313581563,97.04507800711133,99.58842068851152,86.21978385303973
2408,2833,2232,12.744887251681783,4.5251384187410775,12.853100994761219,17.580696334417073,6.22411626217582,-0.5829694254166173,-0.7255794227978372,-0.5650737739075568,-0.6088894590852418,0.3071199615786205,-3.628469481086862,-3.2833473219504685,-7.262950285524694,-10.704700681405106,3.914209283060359,58.296942541661736,72.55794227978372,56.50737739075568,60.888945908524185,30.71199615786205
2471,2474,2247,16.941375435020074,4.934164550885774,11.902445566559008,10.7922167063374,12.674796859554343,-0.6815798915782585,-0.915066544453854,0.16586044830650787,-0.22505843039364856,-0.646706613877352,-8.6388866693115,-4.515088905345748,1.9741449576132841,-2.428879352396407,-10.956099542006783,68.15798915782585,91.50665444538541,16.58604483065079,22.505843039364855,64.6706613877352
2542,2553,2294,13.96088937965119,5.894414945860913,3.0149628086299467,7.951261621413723,11.607040113035854,0.9519055582628467,-0.8886462585754636,-0.09863758735390048,-0.9712090514194267,0.99578479550987,11.04880599857865,-5.238049788130595,-0.2973886574049975,-7.722337256920914,13.902041376051876,95.19055582628468,88.86462585754636,9.863758735390048,97.12090514194267,99.578479550987
2562,2605,2224,14.075282970749035,4.90181064983875,12.183269149083598,14.18441443124113,14.170926533791572,0.5677008952286873,-0.8881783769127551,-0.4452904427166317,-0.7626922114102686,0.9884086763934096,8.044847679453435,-4.353682226907439,-5.425093313131316,-10.818342410123025,13.912131810980751,56.77008952286873,88.81783769127551,44.52904427166317,76.26922114102686,98.84086763934096
2689,2697,2438,9.23194810476228,3.8979319012727722,7.617964282641155,7.032004510571281,11.450127320360059,0.8249462417875456,-0.8582497499273501,-0.2958014949799298,-0.6468984942104047,0.9685477649490197,9.445739500919931,-3.345399079501197,-2.253405223508962,-4.548993129169335,8.941582702992845,82.49462417875456,85.82497499273501,29.58014949799298,64.68984942104046,96.85477649490197
2699,2734,2267,5.547391241641715,1.9788610904997754,4.250007819842437,5.254504589142869,7.535216327793905,0.6095556045789405,-0.9146596599284007,-0.6580347472570964,-0.8709541254439053,0.8809397654675541,4.593133344321518,-1.8099844120820687,-2.796652821570701,-4.576432449077915,4.886917539368616,60.95556045789405,91.46596599284007,65.80347472570965,87.09541254439053,88.09397654675541
2996,3008,2291,12.204122475285562,5.2326063062918,12.32764148556169,14.334219404748746,18.42101045310618,0.4147761830417476,-0.690710747855549,-0.14714102251483993,-0.40992380932281175,0.7521918869507962,7.640596403511515,-3.6142174150524706,-1.8139017733819074,-5.875937822063573,9.179841913263669,41.47761830417476,69.0710747855549,14.714102251483993,40.99238093228117,75.21918869507962
3245,3280,2179,4.358951659026649,2.974822386059482,4.222025631777665,6.506721281246011,3.6373191260272875,-0.627673813477381,0.036735749285119905,0.3727166918690867,0.21823857949135758,-0.46163240827064883,-2.2830499666677624,0.1092823293420433,1.573619426462662,1.4200176095653156,-2.012233351891812,62.7673813477381,3.6735749285119903,37.27166918690867,21.823857949135757,46.16324082706488
3371,3394,2167,12.917284663097577,4.6255198092311955,6.815522367180474,8.127684733049716,11.205861086854684,0.9369437681380939,-0.9666250139127774,0.35003970665552137,-0.4671587625173611,0.7603550551660084,10.499261711949664,-4.471143149951932,2.385703450111998,-3.7969191420227535,9.821722692604594,93.69437681380938,96.66250139127774,35.00397066555214,46.71587625173611,76.03550551660085
