ion_id,frame,ionic_force,ionic_force_magnitude,motion_component_ionic,cosine_ionic_motion,radial_force,axial_force,motion_vector
2171,2065,"[-0.3322385251522064, -1.1200328767299652, -7.79157292842865]",7.878671511211362,5.445791645122411,0.6912068408199328,1.1682705519490402,-7.79157292842865,"[0.9576072692871094, 1.3629570007324219, -2.122589111328125]"
2230,1988,"[1.6032265424728394, -1.3929197937250137, -9.74462890625]",9.973382245695962,8.752363809112206,0.8775722812478495,2.1238081123868864,-9.74462890625,"[4.11572265625, 0.07569503784179688, -5.5142669677734375]"
2327,2343,"[1.0152524709701538, -1.3652292490005493, -9.647488355636597]",9.79635748910182,9.73915012031687,0.9941603428775856,1.7013490183197588,-9.647488355636597,"[2.3800048828125, -1.5604438781738281, -10.950233459472656]"
2193,2113,"[0.38347136974334717, -2.326786182820797, -15.348899006843567]",15.52899497566607,15.438203994030351,0.9941534541174114,2.358173918942073,-15.348899006843567,"[-0.1170806884765625, -1.1631393432617188, -4.617393493652344]"
2227,2241,"[1.0362452864646912, -2.7016014456748962, -12.65166711807251]",12.978333311003773,12.801986728207684,0.9864122319430205,2.893519425369904,-12.65166711807251,"[0.8089752197265625, -0.32309722900390625, -5.132347106933594]"
2312,2197,"[1.9576726406812668, 0.32823244482278824, -9.292913675308228]",9.502550356753547,9.492591782238925,0.9989520103403037,1.984998414585339,-9.292913675308228,"[0.7301864624023438, 0.22806167602539062, -4.386390686035156]"
2302,2309,"[2.2061976194381714, 0.2626011073589325, -14.056326866149902]",14.230832450902103,13.074608595765458,0.9187521981496345,2.221771202802123,-14.056326866149902,"[1.0257415771484375, -2.9296531677246094, -7.109580993652344]"
2266,2430,"[1.2827088832855225, -0.6151958405971527, -10.037126660346985]",10.137441471959079,9.906512381263939,0.9772201801279043,1.4226060598590284,-10.037126660346985,"[0.636993408203125, -1.3638343811035156, -4.80047607421875]"
2215,2537,"[3.9282823279500008, -2.63167741894722, -11.786541223526001]",12.699593776942583,10.994772858397692,0.8657578385191999,4.72833248465894,-11.786541223526001,"[1.1928634643554688, 1.8534431457519531, -5.8325347900390625]"
2304,2374,"[1.6712641417980194, -3.4835300892591476, -14.162180662155151]",14.679763854434274,11.674441861404109,0.7952745001328917,3.863690685657137,-14.162180662155151,"[3.0824966430664062, 1.7713813781738281, -5.404876708984375]"
2249,2385,"[1.392576515674591, 0.43145090714097023, -16.209344625473022]",16.27477411286044,14.032075062678736,0.8621978385303972,1.457881763820767,-16.209344625473022,"[0.7401351928710938, -2.38812255859375, -4.323432922363281]"
2232,2833,"[-4.573133289813995, -1.1538368612527847, -11.840070247650146]",12.744887251681783,3.914209283060359,0.3071199615786205,4.7164486203912634,-11.840070247650146,"[3.8772048950195312, -2.2127113342285156, -3.0737075805664062]"
2247,2474,"[2.3666250705718994, 13.300689417868853, 10.222570538520813]",16.941375435020074,-10.956099542006783,-0.646706613877352,13.509598558627415,10.222570538520813,"[1.5757064819335938, -0.8069114685058594, -5.031982421875]"
2294,2553,"[0.425196036696434, -2.764249136671424, -13.677886068820953]",13.96088937965119,13.902041376051876,0.99578479550987,2.7967597249694274,-13.677886068820953,"[1.505401611328125, -2.1755752563476562, -12.469154357910156]"
2224,2605,"[-0.6067351810634136, -0.6346576809883118, -14.047870755195618]",14.075282970749035,13.912131810980751,0.9884086763934096,0.8780193346262456,-14.047870755195618,"[0.33013916015625, -0.013713836669921875, -3.171142578125]"
2438,2697,"[0.6672053784132004, -1.0495777130126953, -9.147791504859924]",9.23194810476228,8.941582702992845,0.9685477649490197,1.2436946540998164,-9.147791504859924,"[-0.8718147277832031, -0.05168914794921875, -5.529792785644531]"
2267,2734,"[-0.23775022104382515, 0.17789974808692932, -5.539438247680664]",5.547391241641715,4.886917539368616,0.8809397654675541,0.2969402094290711,-5.539438247680664,"[1.0780601501464844, 0.4592437744140625, -2.3412094116210938]"
2291,3008,"[-0.7129512429237366, -4.498609125614166, -11.322315216064453]",12.204122475285562,9.179841913263669,0.7521918869507962,4.554753949429712,-11.322315216064453,"[3.9973678588867188, 0.22401809692382812, -6.5980682373046875]"
2179,3280,"[-0.24705487489700317, 0.4712549149990082, -4.326354384422302]",4.358951659026649,-2.012233351891812,-0.46163240827064883,0.5320876864964048,-4.326354384422302,"[1.1957855224609375, -1.4636764526367188, 0.7116012573242188]"
2167,3394,"[3.6741395394783467, -0.7383096814155579, -12.361708641052246]",12.917284663097577,9.821722692604594,0.7603550551660084,3.7475862286584016,-12.361708641052246,"[-1.4060211181640625, -2.326702117919922, -4.363975524902344]"
