start_frame,frame,permeated_ion,ionic_force_magnitude,glu_force_magnitude,asn_force_magnitude,residue_force_magnitude,total_force_magnitude,cosine_total_motion,cosine_glu_motion,cosine_asn_motion,cosine_residue_motion,cosine_ionic_motion,motion_component_total,motion_component_glu,motion_component_asn,motion_component_residue,motion_component_ionic,motion_component_percent_total,motion_component_percent_glu,motion_component_percent_asn,motion_component_percent_residue,motion_component_percent_ionic
5985,6798,2440,12.57283451092732,31.76975031632487,13.046045752343327,28.499990304353123,39.340048301928206,0.5698698685447793,0.27903850630907284,0.21502783489012786,0.36258084936264373,0.8860316460748624,22.418708154365095,8.864983674079486,2.8052629720039346,10.333550691379466,11.139929257543772,56.98698685447793,27.903850630907286,21.502783489012785,36.258084936264375,88.60316460748624
6079,6080,2184,11.228052045375136,4.307905858092947,2.5503059230124934,5.545705351870535,11.281114542559964,-0.0719989728173734,-0.17170400009958997,0.12033175590547543,-0.08715633653451718,-0.06889563400764663,-0.8122286592994505,-0.7396846678870156,0.30688278981222755,-0.4833433619689014,-0.7735637643369735,7.19989728173734,17.170400009958996,12.033175590547543,8.715633653451718,6.889563400764663
6095,6152,2322,10.898681926755312,2.9210180018402343,3.9441551107389543,7.6046691348677635,9.727836007627012,0.44978289558829676,-0.7776757987622033,-0.7693498433157631,-0.7726757921127055,0.6320473865256724,4.375414247318574,-2.271605007779879,-3.0344351164600805,-5.875943747538992,6.888483428380274,44.97828955882967,77.76757987622032,76.9349843315763,77.26757921127056,63.20473865256724
6152,6176,2242,7.3310404912854485,3.9564560112952307,2.7780775095169132,6.105430192831765,8.101324571676788,0.9021634801875864,-0.8129791235407692,0.0014337534904729418,-0.6958911644380749,0.946138795457375,7.308719169713139,-3.216516140390404,0.003983078326074252,-4.248714926285077,6.936181819874057,90.21634801875864,81.29791235407691,0.14337534904729418,69.58911644380748,94.6138795457375
6172,6643,2311,14.822900413887323,5.5091482039579915,4.524077558097608,7.1681120184848925,14.23105244289811,0.8032857628631918,-0.8318240852461359,0.5731881239615817,-0.35881866520555944,0.6523437803509597,11.431601817939496,-4.582642165242749,2.5931475281826617,-2.5720523865166776,9.669626891761062,80.32857628631918,83.18240852461359,57.31881239615817,35.881866520555945,65.23437803509597
6228,6231,2307,6.140864301933159,3.5916009525547348,4.822763631752799,8.405866801043723,6.529741600819284,-0.23036946289773383,-0.7871400351068616,-0.9228300177830734,-0.8832365257333291,0.5135506293147147,-1.504253065441727,-2.8270928998837714,-4.450591048053995,-7.424368589130991,3.15364472679404,23.036946289773383,78.71400351068615,92.28300177830734,88.32365257333291,51.35506293147147
6248,6334,2206,10.66860924563454,6.469862153361681,5.348907046106983,9.043527191476155,9.839386881205828,0.9800517287395057,-0.8024443846302873,0.40162167087274364,-0.32725095862758496,0.8172491728281797,9.643108122662586,-5.191704554297099,2.148236985200478,-2.959502942785203,8.718912081221898,98.00517287395057,80.24443846302873,40.16216708727436,32.725095862758494,81.72491728281797
6278,6452,2250,12.614494902884731,5.676187373597875,11.477311877680698,8.702474541275727,20.036447583311926,0.42896227151375255,-0.8339589300383496,0.24760340667918182,-0.299451538655196,0.5910516068297279,8.594880068403722,-4.733707148782874,2.841821520433178,-2.6059693914926876,7.4558174816954335,42.89622715137526,83.39589300383497,24.760340667918182,29.945153865519604,59.10516068297279
6410,6798,2226,13.57498578073812,32.85883526314393,2.801030926183193,31.61478324095512,37.41860484992228,0.3906294874508601,0.6497264531802408,0.7563278844422143,0.7248112686140897,-0.2990845227056432,14.616810433651409,21.34925449115633,2.1184977946573507,22.914751147836142,-4.060068142967953,39.06294874508601,64.97264531802408,75.63278844422143,72.48112686140897,29.908452270564318
6465,6466,2309,12.165046659412045,6.406231739143739,10.41414987739533,13.48673116174725,13.893490898482867,0.3595872751108877,-0.9645794096540471,-0.3884548079726997,-0.8133281565147452,0.9276403751326362,4.995922533963373,-6.179319229050288,-4.045426590822517,-10.969138193193858,11.284788446643013,35.958727511088775,96.4579409654047,38.84548079726997,81.33281565147452,92.76403751326362
6495,6503,2282,10.37070995691005,4.292930972926553,3.5778577733451806,7.184913591669395,9.190455203634892,0.8324882037823573,-0.9522441366014271,-0.17508035782668885,-0.8737657927492497,0.8744136619390201,7.65094554441623,-4.08791834780397,-0.6264126192102745,-6.277931720259868,9.068290470329174,83.24882037823573,95.22441366014272,17.508035782668884,87.37657927492496,87.44136619390201
6516,6532,2200,10.441080501947642,5.1844618930724256,4.147047957548184,5.696625410073736,12.331130810280607,0.9774892261428683,-0.9244151085434489,0.2970865844116205,-0.38261533629676425,0.9300541937560285,12.05354751320767,-4.792594903623921,1.2320323130991768,-2.179616247032055,9.710770708180704,97.74892261428683,92.44151085434488,29.70865844116205,38.26153362967643,93.00541937560286
6564,6582,2264,8.496594833745519,4.472640799598518,14.169709009553339,18.329220079320013,8.534598954589832,-0.7907654322390509,-0.7978159644993043,-0.9483056510441396,-0.9423906117772597,0.8169600435897909,-6.74886583131318,-3.5683442333906314,-13.43721512741049,-17.27328492395042,6.941378485741531,79.07654322390509,79.78159644993042,94.83056510441395,94.23906117772597,81.6960043589791
6617,6737,2443,11.841756668808108,5.63970935270594,7.408121698489948,10.342587021283197,11.457919480748195,0.6172746354243188,-0.9728394318854501,-0.3353242816297276,-0.874946515044555,0.9300410962285076,7.072683070200043,-5.486531642685506,-2.4841230867717394,-9.049210470816778,11.013320353529533,61.727463542431884,97.28394318854501,33.532428162972764,87.4946515044555,93.00410962285076
6651,6798,2189,15.478133711996959,11.173841472950224,9.376516644511582,3.5758429990528353,16.35842390841395,-0.4826992689496575,0.8213217844427543,-0.7061256013828826,0.39330029594291566,-0.3899238305432533,-7.896199261760012,9.177319417643933,-6.62099845448235,1.4063801097728832,-6.035293186642519,48.26992689496575,82.13217844427543,70.61256013828826,39.33002959429157,38.99238305432533
